date,RohiBASEMET1000_org,RohiENERGY1000_org,RohiMETMIN1000_org,RohiNATGAS1000_org,RohCRUDE_PETRO1000_org,RohCOPPER1000_org,WKLWEUR840_org
2013-06-01,86.96865858161881,125.714502150235,85.41174499569972,114.37378667723502,126.19141288034865,92.90567059830495,1.3188999891281128
2013-07-01,85.31313129689102,129.886314252738,85.66884144194961,110.09295641160199,133.16912621378515,91.6634816979262,1.3079999685287476
2013-08-01,88.63235934589412,133.042420500676,89.63748054702931,107.497413176845,136.83777868240472,95.46291799239805,1.3309999704360962
2013-09-01,87.26036281997871,133.773222489385,88.15323760672251,107.520651604781,137.59699924863156,95.01630364151727,1.3348000049591064
2013-10-01,88.6516855614034,131.745192966002,89.0735633001301,109.031863600773,133.3832299544127,95.59698010361525,1.3634999990463257
2013-11-01,86.50979837266091,130.348303376909,87.82071529155472,108.65121105614702,129.8399407176754,93.84023359548299,1.3493000268936157
2013-12-01,87.69532017478531,134.153381021582,88.71366598638012,117.45234821935,133.45220246703883,95.75462586800953,1.3703999519348145
2014-01-01,88.13162781857672,131.218210737332,88.07568877782171,123.475934135134,129.1696226660677,96.77084670304723,1.3609999418258667
2014-02-01,86.85029122313551,133.96655058107,86.16332398816792,137.610698719135,132.62353630880855,94.88280209037303,1.3658000230789185
2014-03-01,84.44608067057601,130.66761978161,82.97936173713211,122.17476315060401,131.62826937390358,88.25792349267462,1.3823000192642212
2014-04-01,87.08792179263482,130.678330771459,85.47825515707882,118.65642551875402,132.67414310210876,88.5700759549978,1.3811999559402466
2014-05-01,88.54459412501332,132.327300881009,84.84713666364581,114.95136110005902,133.74532022696283,91.45761894937095,1.3732000589370728
2014-06-01,89.18878425971761,134.323716941671,84.35901480661731,112.85978969450498,137.11067198142825,90.52872648176891,1.3592000007629395
2014-07-01,93.37321898225701,127.947333677142,88.18183043720651,103.066925482259,133.12960424181085,94.40727391328801,1.3538999557495117
2014-08-01,93.73843253451712,122.390204365738,88.03385374179362,101.279925232726,126.58024174220542,92.92693863915838,1.3315999507904053
2014-09-01,91.71691583284482,117.43723625728599,85.07021667071662,101.763107208189,121.26652844568105,91.20664943140618,1.2900999784469604
2014-10-01,88.90153576589782,106.77311100541101,82.61522827059201,103.01527984123,108.90581918209936,89.41840866722987,1.267300009727478
2014-11-01,90.365698110377,97.3034620848397,82.85539367299282,102.66395932005298,97.40964263739662,89.09152451982256,1.2472000122070312
2014-12-01,86.25063939236041,79.7952156889561,78.82598352052173,98.9997770052017,76.8000260658771,85.55592009963132,1.2331000566482544
2015-01-01,80.14737794877381,63.74908099904621,73.85319468749853,91.0591046325555,59.59793357657331,77.38169292831006,1.1620999574661255
2015-02-01,79.19323494310392,73.7661946657969,72.37040325316373,83.5202628913693,69.31865512299285,76.03765892067956,1.1349999904632568
2015-03-01,79.21122266597892,71.1451051781423,71.77724587364533,82.1594987681292,66.8347050185065,78.83004319248225,1.083799958229065
2015-04-01,80.57367286301711,73.3588519893466,72.13660554900993,70.9413090667932,72.80208939515877,80.18933975673144,1.0779000520706177
2015-05-01,82.37703495064093,79.2573976099949,74.63688614213521,72.5677688516218,79.08154899716267,83.54298795845112,1.1150000095367432
2015-06-01,76.67714740197462,76.6848581607552,70.31336858380403,71.5464353546432,77.5633451981557,77.41447424556934,1.1212999820709229
2015-07-01,72.68204723566262,69.9739785675654,65.74767692707304,72.6218760115591,68.74932869836525,72.42083115570014,1.0995999574661255
2015-08-01,68.26260584007304,60.2653078988027,62.65317938594164,70.3697741364372,57.80560964719006,68.0484404791536,1.1138999462127686
2015-09-01,69.06485785961942,60.3092789998404,63.402390096032434,68.9642329014921,58.55205984836848,69.2422378425027,1.1220999956130981
2015-10-01,68.21386932265425,60.5079701635599,62.21665659974154,63.61405010088891,59.40815810169745,69.22684256800036,1.1234999895095825
2015-11-01,63.80827108428634,55.8708974684343,57.83254252729614,57.8254228120485,54.54568871210007,63.703256968753394,1.0736000537872314
2015-12-01,62.94991632356304,48.3003503093223,56.313680378817246,53.71191147546159,46.27147800751213,61.56557001695084,1.0877000093460083
2016-01-01,61.37354476966904,40.8561357654381,55.21308139438014,54.220253687565204,37.67675761202276,59.348650488614716,1.0859999656677246
2016-02-01,63.62631989643873,42.8403259670182,57.68103065508055,48.4331801050447,39.258219902655014,61.03191140683113,1.1093000173568726
2016-03-01,66.45999257943474,48.7411721657486,61.19185775563314,44.4948339319541,47.24144154576662,65.74578519798551,1.1100000143051147
2016-04-01,66.70247811346732,52.2763824693624,61.99894560548014,46.626993177277,51.5556706746114,64.66997403319309,1.1339000463485718
2016-05-01,65.13632196808803,57.6539307047385,59.979489633993545,48.1675590696896,58.11768487254153,62.304941346713804,1.131100058555603
2016-06-01,65.97995821615503,60.2313572060953,60.25668067630664,58.1129273183442,60.33173207942668,61.60724343241406,1.1229000091552734
2016-07-01,69.12657408221033,57.2788042414514,63.49255155392414,60.6559913692003,55.827727475706034,64.56592321241868,1.1068999767303467
2016-08-01,68.90257925516663,58.4156260405454,63.78019705978043,57.9738622861491,56.77660485008538,63.06315861595376,1.1211999654769897
2016-09-01,68.22363588112663,59.086695117174706,62.828454137376546,61.38218946462071,56.98746648883627,62.67203901286429,1.1211999654769897
2016-10-01,69.62408007215512,64.3941196519967,64.13285632090215,66.3690971113946,62.36443827698592,62.79228141544287,1.1025999784469604
2016-11-01,76.50393541615674,60.9262896323183,71.52669221326873,62.57851362767289,57.26158661921256,72.3435893474212,1.0799000263214111
2016-12-01,77.87633646354911,69.5857655672805,73.53505724321293,74.4216778981001,66.57323658645525,75.12296726662709,1.0542999505996704
2017-01-01,79.05831284288934,70.2307032619055,74.54452655460231,74.2557723377504,67.80045132398588,76.37330244840717,1.061400055885315
2017-02-01,81.80451642901951,70.098830779851,77.94041741154733,68.7545506432523,68.76619762946528,78.8465002100537,1.0642999410629272
2017-03-01,81.35314499749322,65.9376104142463,77.34271792858164,64.4249490597498,64.40136170732026,77.30325665907834,1.06850004196167
2017-04-01,80.06213657088492,67.4368804459275,74.04135598387853,67.1845830772596,65.99547569627757,75.43551788260119,1.0722999572753906
2017-05-01,79.08194126905961,64.8664201318512,72.23872226729043,68.1563108463948,63.1235401764894,74.3161752519746,1.1058000326156616
2017-06-01,79.21654831476431,60.60971168123061,71.70786089173063,64.9631976087366,58.40867393401786,75.91144421333715,1.1229000091552734
2017-07-01,82.11621004092412,62.9073598983862,75.38731558352242,65.7514556154873,60.29377698445151,79.43324597362972,1.1511000394821167
2017-08-01,88.39035433151011,66.4094572122414,81.55521096138192,66.9964497078803,63.18679866811468,86.07590876773602,1.1806999444961548
2017-09-01,90.4980224069799,70.7409385799233,82.67827989338151,70.1748807394026,66.99074263118217,87.29080827458402,1.191499948501587
2017-10-01,92.9482531669373,73.276457646668,83.39008226770291,69.7708652852978,69.48312720121861,90.34902646731925,1.1756000518798828
2017-11-01,92.61845927772431,78.9532629209756,83.45610945791762,73.8756866155341,75.82584529484765,90.60052685681859,1.173799991607666
2017-12-01,92.1526908526715,80.8282382265122,84.11395678796951,73.2917274636374,77.411524818255,90.69794178341095,1.1835999488830566
2018-01-01,96.99230641663202,87.4118607708469,88.5696257771319,84.8216292756154,83.78798077408423,93.77646581234322,1.2200000286102295
2018-02-01,96.8598027819916,82.1115023494246,88.60694031025622,71.0301204239791,80.28767757081815,92.98905060870229,1.2347999811172485
2018-03-01,92.89561970015822,82.8147094349949,84.47107154647212,71.46245729274,81.18173091912229,90.23727800929369,1.2336000204086304
2018-04-01,96.0620468794593,88.3974516151316,86.44544399191352,73.5187280549998,87.03525001084903,90.93179069438607,1.2275999784469604
2018-05-01,96.4291042500209,94.5963960644541,86.78852726803632,76.5074594875825,92.901420800901,90.58353896771257,1.1812000274658203
2018-06-01,96.8299249452795,93.6685284318387,86.97667991635632,78.3380110340419,91.0627073109926,92.44941969381874,1.167799949645996
2018-07-01,88.02727016856942,93.0288632112681,79.77226290302181,77.5044930687514,91.9356744954216,82.95863111678062,1.1685999631881714
2018-08-01,85.57627580543542,91.9861252693974,78.11847133652473,81.71356939636,89.93248892728732,80.30825498047362,1.1548999547958374
2018-09-01,84.54056187505971,98.7244994789821,77.44491643465781,89.1675700140237,95.34741581041216,80.30440616184804,1.1658999919891357
2018-10-01,86.10258604245291,100.22216927104898,79.35498638731923,89.5707956167827,97.07226401539515,82.54508219135586,1.1483999490737915
2018-11-01,83.84137392877682,84.4368070893486,77.50087473855753,97.3624678921418,78.84116672898655,82.23093896077806,1.1367000341415405
2018-12-01,82.73338904107311,74.8987464762251,76.07170463079584,94.4065778513486,68.26856416201304,80.63036128406985,1.1383999586105347
2019-01-01,81.25109257843613,76.2047708694399,75.77415348892652,80.0553660620669,71.58752635595322,78.82247827311473,1.1416000127792358
2019-02-01,84.68173946384732,80.0860391875573,80.11719819834883,69.545041682087,77.34404909385461,83.61876987001003,1.13510000705719
2019-03-01,86.16782754337271,82.2232008944792,81.09669812297182,67.9121107528877,80.70096638277008,85.4631502989664,1.1302000284194946
2019-04-01,85.63514130188692,86.4267320163874,81.59938825982671,62.4860657981163,86.76112988047286,85.4485513317659,1.1238000392913818
2019-05-01,80.97121594064892,85.1757727223883,78.64918879651992,59.42233533269711,84.55551713913766,79.86829519620431,1.118499994277954
2019-06-01,79.41865475444601,76.3392715732818,78.52608899237563,52.9625288761405,75.60654919054667,78.06771166884941,1.1292999982833862
2019-07-01,80.70522325565861,77.0384216323358,81.03118419450152,52.73103815975699,77.77842406968169,78.85034902867929,1.1217999458312988
2019-08-01,78.89430257902981,71.591633735713,76.04850306888983,51.84805447932149,72.96234424060955,75.77447935741982,1.1125999689102173
2019-09-01,80.46323800031782,75.5647419957049,77.32280800948432,58.1925137678151,75.9607967436483,76.43554713583471,1.1003999710083008
2019-10-01,80.12169750534251,72.6736731976137,76.45733090765063,59.115498034277806,72.4604935403822,76.40966714852475,1.105299949645996
2019-11-01,80.38916783644223,76.6176460807014,76.21530552750112,63.47069207042409,76.42047511612537,77.77201622409768,1.1051000356674194
2019-12-01,80.71317038756072,79.0786633316409,77.46999671242833,56.0104638633257,80.1527261220175,80.65345419582337,1.111299991607666
2020-01-01,80.50375581915111,76.0578280578419,77.70223174561951,48.6284779174297,77.96819954455755,80.04494269933024,1.1100000143051147
2020-02-01,76.01569813508793,66.3087408292673,73.01586884975923,43.7911677297953,67.49259333140951,75.4866142678029,1.090499997138977
2020-03-01,70.49626160378533,42.6472477595986,68.70687148291893,41.6140916572393,40.74268583946177,68.7827685293382,1.1062999963760376
2020-04-01,67.28659159242133,31.6323101217758,65.55173456341133,37.9740400406556,26.623390508697035,67.12830739187184,1.0861999988555908
2020-05-01,68.89024944579553,39.2468758008906,68.00635609756434,35.5956619576958,38.43585951152624,69.54191482376365,1.0901999473571777
2020-06-01,74.34298818182633,48.5231595002039,73.67846260714732,33.9922819297058,49.91938435790394,76.37383331994174,1.125499963760376
2020-07-01,80.18022192097001,51.6497454882015,79.08970395683352,34.9085246084531,53.221477620744075,84.57394047857295,1.146299958229065
2020-08-01,83.59175594434333,54.3017452832947,83.48060217869542,45.8535070767161,54.96319475682698,86.25255627086193,1.182800054550171
2020-09-01,85.17935380180332,51.1688177197197,85.11530461914491,46.0729091283262,51.36167796696055,88.9860138023281,1.1792000532150269
2020-10-01,86.27728271242542,51.6207934051609,85.49279171456321,54.7211548529564,50.48027631698147,89.10426543665207,1.1775000095367432
2020-11-01,91.44694054395221,55.30181595459109,90.27961371441431,59.0622730548325,53.520901147770374,93.81707748473731,1.1838
2020-12-01,98.04462612987881,63.74668437006811,99.6505128483917,63.85843256317491,61.647508705232724,103.15152439484653,1.217
2021-01-01,99.7116517305591,69.8825661179999,102.83930165921691,73.0214793264205,67.81732025508592,105.80468760671002,1.2171
2021-02-01,105.01976354341089,80.3819434731176,106.3923564206919,97.4780254259343,76.49638530607572,112.4245229248301,1.2098
2021-03-01,109.04085835043588,80.7652367347717,110.2213889417679,65.6184503734511,80.75579040884529,119.29015176345294,1.1899
2021-04-01,113.47181402111688,80.8017176656655,115.32305325422088,71.2774499129487,79.6424409562402,123.75703757315175,1.1979
2021-05-01,121.93120772412387,86.2848608092467,125.79331317162787,83.4672332742107,84.00727687838521,134.86751520214233,1.2146
2021-06-01,118.98835771988388,93.918952779551,124.27319007870888,94.7306563326308,90.8434112066915,127.82722962864818,1.2047
2021-07-01,119.33949889074087,98.2894165309683,124.52060140873587,112.678743248503,92.71586255880008,125.42928290702598,1.1822
2021-08-01,120.87386688397288,96.3235989315789,119.04408323908287,129.818582816746,87.12802913189955,124.3585150218119,1.1772
2021-09-01,124.12275154642789,107.178586442128,116.81299071856887,178.399405174918,92.10436380642233,123.75557767643168,1.177
2021-10-01,130.00917537123487,123.369892102883,121.38096364348488,222.52925190517198,103.82405368820102,130.45132762399433,1.1601
2021-11-01,125.18394669799389,115.00870344114401,114.01717045649389,202.586117935765,101.10815578108866,129.11990181530967,1.1414
2021-12-01,125.20703038949787,112.37295836685499,116.71518298656589,236.48836750686496,92.18870846192276,126.76123958724519,1.1304
2022-01-01,133.21939308637786,121.309885588419,125.22964127230287,196.91113953145,106.17305234388684,129.8291461854862,1.1314
2022-02-01,138.90557150587387,131.273214765315,131.17650136422185,197.5236794019,118.34820336536762,131.96364790808138,1.1342
2022-03-01,149.89087140001484,163.186834279642,141.28333939753685,271.079905931083,142.20087194087748,135.7822068561948,1.1019
2022-04-01,146.09099793939885,153.188944659483,138.09414281218386,243.436029639267,130.8354296121995,134.85968484700751,1.0819
